id,numyrs,year,choice,educ,expwc,expbc,expser,manuf,black,enroll,employ,attrit,exper,expersq,status
1042,11,86,4,12,0,5,0,0,0,0,1,0,5,25,3
1042,11,87,4,12,0,6,0,1,0,0,1,0,6,36,3
1045,11,81,2,12,0,1,0,0,0,0,0,0,1,1,2
1045,11,82,2,12,0,1,0,0,0,0,0,0,1,1,2
1045,11,83,4,12,0,1,0,1,0,0,1,0,1,1,3
1045,11,84,4,12,0,2,0,1,0,0,1,0,2,4,3
1045,11,85,4,12,0,3,0,1,0,0,1,0,3,9,3
1045,11,86,4,12,0,4,0,1,0,0,1,0,4,16,3
1045,11,87,4,12,0,5,0,1,0,0,1,0,5,25,3
1046,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1046,10,82,2,14,0,0,0,0,0,0,0,0,0,0,2
1046,10,83,1,14,0,0,0,0,0,1,0,0,0,0,1
1046,10,84,1,15,0,0,0,0,0,1,0,0,0,0,1
1046,10,85,3,16,0,0,0,0,0,0,1,0,0,0,3
1046,10,86,3,16,1,0,0,0,0,0,1,0,1,1,3
1046,10,87,3,16,2,0,0,0,0,0,1,0,2,4,3
1047,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1047,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
1047,8,83,4,13,0,0,0,,0,0,1,0,0,0,3
1047,8,84,2,13,0,1,0,0,0,0,0,0,1,1,2
1047,8,85,1,13,0,1,0,0,0,1,0,0,1,1,1
1047,8,86,1,14,0,1,0,0,0,1,0,0,1,1,1
1047,8,87,3,15,0,1,0,0,0,0,1,0,1,1,3
1048,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1048,10,82,4,14,0,0,0,0,0,0,1,0,0,0,3
1048,10,83,4,14,0,1,0,0,0,0,1,0,1,1,3
1048,10,84,4,14,0,2,0,0,0,0,1,0,2,4,3
1048,10,85,3,14,0,3,0,0,0,0,1,0,3,9,3
1048,10,86,3,14,1,3,0,0,0,0,1,0,4,16,3
1048,10,87,3,14,2,3,0,0,0,0,1,0,5,25,3
1049,11,81,3,13,0,0,0,0,0,0,1,0,0,0,3
1049,11,82,5,13,1,0,0,0,0,0,1,0,1,1,3
1049,11,83,5,13,1,0,1,0,0,0,1,0,2,4,3
1049,11,84,3,13,1,0,2,0,0,0,1,0,3,9,3
1049,11,85,3,13,2,0,2,0,0,0,1,0,4,16,3
1049,11,86,3,13,3,0,2,0,0,0,1,0,5,25,3
1049,11,87,5,13,4,0,2,0,0,0,1,0,6,36,3
1051,10,81,1,12,0,0,1,0,0,1,0,0,1,1,1
1051,10,82,4,13,0,0,1,0,0,0,1,0,1,1,3
1051,10,83,3,13,0,1,1,0,0,0,1,0,2,4,3
1051,10,84,4,13,1,1,1,0,0,0,1,0,3,9,3
1051,10,85,4,13,1,2,1,0,0,0,1,0,4,16,3
1051,10,86,4,13,1,3,1,0,0,0,1,0,5,25,3
1051,10,87,4,13,1,4,1,0,0,0,1,0,6,36,3
1052,11,81,2,12,0,1,1,0,0,0,0,0,2,4,2
1052,11,82,4,12,0,1,1,0,0,0,1,0,2,4,3
1052,11,83,4,12,0,2,1,1,0,0,1,0,3,9,3
1052,11,84,4,12,0,3,1,1,0,0,1,0,4,16,3
1052,11,85,4,12,0,4,1,0,0,0,1,0,5,25,3
1052,11,86,4,12,0,5,1,0,0,0,1,0,6,36,3
1052,11,87,4,12,0,6,1,0,0,0,1,0,7,49,3
1053,10,81,4,12,0,0,0,0,0,0,1,0,0,0,3
1053,10,82,4,12,0,1,0,0,0,0,1,0,1,1,3
1053,10,83,4,12,0,2,0,0,0,0,1,0,2,4,3
1053,10,84,4,12,0,3,0,0,0,0,1,0,3,9,3
1053,10,85,4,12,0,4,0,0,0,0,1,0,4,16,3
1053,10,86,3,12,0,5,0,0,0,0,1,0,5,25,3
1053,10,87,4,12,1,5,0,0,0,0,1,0,6,36,3
1054,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1054,10,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1054,10,83,1,15,0,0,0,0,0,1,0,0,0,0,1
1054,10,84,1,16,0,0,0,0,0,1,0,0,0,0,1
1054,10,85,1,17,0,0,0,0,0,1,0,0,0,0,1
1054,10,86,3,18,0,0,0,0,0,0,1,0,0,0,3
1054,10,87,3,18,1,0,0,0,0,0,1,0,1,1,3
1055,11,81,4,13,0,0,0,0,0,0,1,0,0,0,3
1055,11,82,4,13,0,1,0,0,0,0,1,0,1,1,3
1055,11,83,4,13,0,2,0,0,0,0,1,0,2,4,3
1055,11,84,4,13,0,3,0,0,0,0,1,0,3,9,3
1055,11,85,4,13,0,4,0,0,0,0,1,0,4,16,3
1055,11,86,4,13,0,5,0,0,0,0,1,0,5,25,3
1055,11,87,4,13,0,6,0,0,0,0,1,0,6,36,3
1056,9,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1056,9,82,2,12,0,0,0,0,0,0,0,0,0,0,2
1056,9,83,5,12,0,0,0,0,0,0,1,0,0,0,3
1056,9,84,5,12,0,0,1,0,0,0,1,0,1,1,3
1056,9,85,5,12,0,0,2,0,0,0,1,0,2,4,3
1056,9,86,5,12,0,0,3,0,0,0,1,0,3,9,3
1056,9,87,5,12,0,0,4,0,0,0,1,0,4,16,3
1057,8,81,2,10,0,0,0,0,0,0,0,0,0,0,2
1057,8,82,2,10,0,0,0,0,0,0,0,0,0,0,2
1057,8,83,5,10,0,0,0,0,0,0,1,0,0,0,3
1057,8,84,4,10,0,0,1,0,0,0,1,0,1,1,3
1057,8,85,4,10,0,1,1,0,0,0,1,0,2,4,3
1057,8,86,3,10,0,2,1,0,0,0,1,0,3,9,3
1057,8,87,3,10,1,2,1,0,0,0,1,0,4,16,3
1058,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1058,10,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1058,10,83,1,15,0,0,0,0,0,1,0,0,0,0,1
1058,10,84,3,16,0,0,0,0,0,0,1,0,0,0,3
1058,10,85,3,16,1,0,0,0,0,0,1,0,1,1,3
1058,10,86,3,16,2,0,0,0,0,0,1,0,2,4,3
1058,10,87,1,16,3,0,0,0,0,1,0,0,3,9,1
1059,9,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1059,9,82,1,13,0,0,0,0,0,1,0,0,0,0,1
1059,9,83,1,14,0,0,0,0,0,1,0,0,0,0,1
1059,9,84,4,15,0,0,0,0,0,0,1,0,0,0,3
1059,9,85,1,15,0,1,0,0,0,1,0,0,1,1,1
1059,9,86,3,16,0,1,0,0,0,0,1,0,1,1,3
1059,9,87,3,16,1,1,0,0,0,0,1,0,2,4,3
1061,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1061,10,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1061,10,83,2,15,0,0,0,0,0,0,0,0,0,0,2
1061,10,84,1,15,0,0,0,0,0,1,0,0,0,0,1
1061,10,85,3,16,0,0,0,0,0,0,1,0,0,0,3
1061,10,86,3,16,1,0,0,0,0,0,1,0,1,1,3
1061,10,87,3,16,2,0,0,0,0,0,1,0,2,4,3
1062,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1062,10,82,5,14,0,0,0,0,0,0,1,0,0,0,3
1062,10,83,3,14,0,0,1,0,0,0,1,0,1,1,3
1062,10,84,2,14,1,0,1,0,0,0,0,0,2,4,2
1062,10,85,4,14,1,0,1,0,0,0,1,0,2,4,3
1062,10,86,3,14,1,1,1,0,0,0,1,0,3,9,3
1062,10,87,2,14,2,1,1,0,0,0,0,0,4,16,2
1063,10,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1063,10,82,1,13,0,0,0,0,0,1,0,0,0,0,1
1063,10,83,1,14,0,0,0,0,0,1,0,0,0,0,1
1063,10,84,4,15,0,0,0,0,0,0,1,0,0,0,3
1063,10,85,1,15,0,1,0,0,0,1,0,0,1,1,1
1063,10,86,4,16,0,1,0,0,0,0,1,0,1,1,3
1063,10,87,4,16,0,2,0,0,0,0,1,0,2,4,3
1065,11,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1065,11,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1065,11,83,1,15,0,0,0,0,0,1,0,0,0,0,1
1065,11,84,4,16,0,0,0,0,0,0,1,0,0,0,3
1065,11,85,4,16,0,1,0,0,0,0,1,0,1,1,3
1065,11,86,2,16,0,2,0,0,0,0,0,0,2,4,2
1065,11,87,4,16,0,2,0,0,0,0,1,0,2,4,3
1066,8,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1066,8,82,1,13,0,0,0,0,0,1,0,0,0,0,1
1066,8,83,2,14,0,0,0,0,0,0,0,0,0,0,2
1066,8,84,1,14,0,0,0,0,0,1,0,0,0,0,1
1066,8,85,1,15,0,0,0,0,0,1,0,0,0,0,1
1066,8,86,2,16,0,0,0,0,0,0,0,0,0,0,2
1066,8,87,3,16,0,0,0,0,0,0,1,0,0,0,3
1067,9,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1067,9,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1067,9,83,1,15,0,0,0,0,0,1,0,0,0,0,1
1067,9,84,2,16,0,0,0,0,0,0,0,0,0,0,2
1067,9,85,3,16,0,0,0,0,0,0,1,0,0,0,3
1067,9,86,3,16,1,0,0,0,0,0,1,0,1,1,3
1067,9,87,3,16,2,0,0,0,0,0,1,0,2,4,3
1068,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1068,8,82,2,12,0,0,0,0,0,0,0,0,0,0,2
1068,8,83,4,12,0,0,0,0,0,0,1,0,0,0,3
1068,8,84,2,12,0,1,0,0,0,0,0,0,1,1,2
1068,8,85,4,12,0,1,0,0,0,0,1,0,1,1,3
1068,8,86,4,12,0,2,0,0,0,0,1,0,2,4,3
1068,8,87,4,12,0,3,0,0,0,0,1,0,3,9,3
1069,10,81,1,14,0,0,0,0,0,1,0,0,0,0,1
1069,10,82,1,15,0,0,0,0,0,1,0,0,0,0,1
1069,10,83,3,16,0,0,0,0,0,0,1,0,0,0,3
1069,10,84,3,16,1,0,0,0,0,0,1,0,1,1,3
1069,10,85,3,16,2,0,0,0,0,0,1,0,2,4,3
1069,10,86,3,16,3,0,0,0,0,0,1,0,3,9,3
1069,10,87,3,16,4,0,0,0,0,0,1,0,4,16,3
1070,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1070,8,82,2,12,0,0,0,0,0,0,0,0,0,0,2
1070,8,83,2,12,0,0,0,0,0,0,0,0,0,0,2
1070,8,84,2,12,0,0,0,0,0,0,0,0,0,0,2
1070,8,85,4,12,0,0,0,0,0,0,1,0,0,0,3
1070,8,86,4,12,0,1,0,0,0,0,1,0,1,1,3
1070,8,87,4,12,0,2,0,0,0,0,1,0,2,4,3
1072,7,81,3,12,0,0,0,0,0,0,1,0,0,0,3
1072,7,82,3,12,1,0,0,0,0,0,1,0,1,1,3
1072,7,83,1,12,2,0,0,0,0,1,0,0,2,4,1
1072,7,84,5,13,2,0,0,0,0,0,1,1,2,4,3
1073,9,81,4,12,0,0,0,0,0,0,1,0,0,0,3
1073,9,82,4,12,0,1,0,1,0,0,1,0,1,1,3
1073,9,83,4,12,0,2,0,1,0,0,1,0,2,4,3
1073,9,84,4,12,0,3,0,1,0,0,1,0,3,9,3
1073,9,85,4,12,0,4,0,1,0,0,1,0,4,16,3
1073,9,86,4,12,0,5,0,1,0,0,1,0,5,25,3
1073,9,87,4,12,0,6,0,1,0,0,1,0,6,36,3
1074,9,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1074,9,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1074,9,83,3,15,0,0,0,0,0,0,1,0,0,0,3
1074,9,84,1,15,1,0,0,0,0,1,0,0,1,1,1
1074,9,85,3,16,1,0,0,0,0,0,1,0,1,1,3
1074,9,86,5,16,2,0,0,0,0,0,1,0,2,4,3
1074,9,87,4,16,2,0,1,0,0,0,1,0,3,9,3
1075,9,81,4,12,0,1,0,1,0,0,1,0,1,1,3
1075,9,82,2,12,0,2,0,0,0,0,0,0,2,4,2
1075,9,83,2,12,0,2,0,0,0,0,0,0,2,4,2
1075,9,84,4,12,0,2,0,1,0,0,1,0,2,4,3
1075,9,85,4,12,0,3,0,1,0,0,1,0,3,9,3
1075,9,86,4,12,0,4,0,1,0,0,1,1,4,16,3
1076,9,81,4,12,0,0,0,0,0,0,1,0,0,0,3
1076,9,82,4,12,0,1,0,0,0,0,1,0,1,1,3
1076,9,83,4,12,0,2,0,0,0,0,1,0,2,4,3
1076,9,84,4,12,0,3,0,0,0,0,1,0,3,9,3
1076,9,85,4,12,0,4,0,0,0,0,1,0,4,16,3
1076,9,86,4,12,0,5,0,0,0,0,1,0,5,25,3
1076,9,87,3,12,0,6,0,0,0,0,1,0,6,36,3
1077,9,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1077,9,82,2,13,0,0,0,0,0,0,0,0,0,0,2
1077,9,83,5,13,0,0,0,0,0,0,1,0,0,0,3
1077,9,84,3,13,0,0,1,0,0,0,1,0,1,1,3
1077,9,85,4,13,1,0,1,0,0,0,1,0,2,4,3
1077,9,86,4,13,1,1,1,0,0,0,1,0,3,9,3
1077,9,87,3,13,1,2,1,0,0,0,1,0,4,16,3
1078,11,81,4,12,0,1,0,0,0,0,1,0,1,1,3
1078,11,82,2,12,0,2,0,0,0,0,0,0,2,4,2
1078,11,83,3,12,0,2,0,1,0,0,1,0,2,4,3
1078,11,84,4,12,1,2,0,1,0,0,1,0,3,9,3
1078,11,85,4,12,1,3,0,1,0,0,1,0,4,16,3
1078,11,86,3,12,1,4,0,1,0,0,1,0,5,25,3
1078,11,87,3,12,2,4,0,1,0,0,1,0,6,36,3
1079,11,81,1,14,0,0,0,0,0,1,0,0,0,0,1
1079,11,82,2,15,0,0,0,0,0,0,0,0,0,0,2
1079,11,83,5,15,0,0,0,0,0,0,1,0,0,0,3
1079,11,84,3,15,0,0,1,0,0,0,1,0,1,1,3
1079,11,85,3,15,1,0,1,0,0,0,1,0,2,4,3
1079,11,86,3,15,2,0,1,0,0,0,1,0,3,9,3
1079,11,87,3,15,3,0,1,0,0,0,1,0,4,16,3
1080,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1080,10,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1080,10,83,2,15,0,0,0,0,0,0,0,0,0,0,2
1080,10,84,1,15,0,0,0,0,0,1,0,0,0,0,1
1080,10,85,3,16,0,0,0,0,0,0,1,0,0,0,3
1080,10,86,3,16,1,0,0,0,0,0,1,0,1,1,3
1080,10,87,3,16,2,0,0,1,0,0,1,0,2,4,3
1081,11,81,4,12,0,2,0,0,0,0,1,0,2,4,3
1081,11,82,4,12,0,3,0,0,0,0,1,0,3,9,3
1081,11,83,4,12,0,4,0,0,0,0,1,0,4,16,3
1081,11,84,4,12,0,5,0,0,0,0,1,0,5,25,3
1081,11,85,4,12,0,6,0,0,0,0,1,0,6,36,3
1081,11,86,4,12,0,7,0,0,0,0,1,0,7,49,3
1081,11,87,4,12,0,8,0,0,0,0,1,0,8,64,3
1082,10,81,2,12,0,0,0,0,0,0,0,0,0,0,2
1082,10,82,4,12,0,0,0,0,0,0,1,0,0,0,3
1082,10,83,4,12,0,1,0,1,0,0,1,0,1,1,3
1082,10,84,4,12,0,2,0,0,0,0,1,0,2,4,3
1082,10,85,4,12,0,3,0,0,0,0,1,0,3,9,3
1082,10,86,4,12,0,4,0,0,0,0,1,0,4,16,3
1082,10,87,4,12,0,5,0,0,0,0,1,0,5,25,3
1083,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1083,8,82,4,12,0,0,0,0,0,0,1,0,0,0,3
1083,8,83,4,12,0,1,0,,0,0,1,0,1,1,3
1083,8,84,4,12,0,2,0,1,0,0,1,0,2,4,3
1083,8,85,4,12,0,3,0,1,0,0,1,0,3,9,3
1083,8,86,4,12,0,4,0,1,0,0,1,0,4,16,3
1083,8,87,3,12,0,5,0,1,0,0,1,0,5,25,3
1085,11,81,4,12,0,2,0,0,0,0,1,0,2,4,3
1085,11,82,4,12,0,3,0,0,0,0,1,0,3,9,3
1085,11,83,4,12,0,4,0,0,0,0,1,0,4,16,3
1085,11,84,3,12,0,5,0,0,0,0,1,0,5,25,3
1085,11,85,4,12,1,5,0,0,0,0,1,0,6,36,3
1085,11,86,4,12,1,6,0,0,0,0,1,0,7,49,3
1085,11,87,3,12,1,7,0,0,0,0,1,0,8,64,3
1086,8,81,1,10,0,0,0,0,0,1,0,0,0,0,1
1086,8,82,1,11,0,0,0,0,0,1,0,0,0,0,1
1086,8,83,4,12,0,0,0,0,0,0,1,0,0,0,3
1086,8,84,4,12,0,1,0,0,0,0,1,0,1,1,3
1086,8,85,2,12,0,2,0,0,0,0,0,0,2,4,2
1086,8,86,4,12,0,2,0,0,0,0,1,0,2,4,3
1086,8,87,4,12,0,3,0,0,0,0,1,0,3,9,3
1087,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1087,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
1087,8,83,1,13,0,0,0,0,0,1,0,0,0,0,1
1087,8,84,1,14,0,0,0,0,0,1,0,0,0,0,1
1087,8,85,1,15,0,0,0,0,0,1,0,0,0,0,1
1087,8,86,5,16,0,0,0,0,0,0,1,0,0,0,3
1087,8,87,3,16,0,0,1,0,0,0,1,0,1,1,3
1088,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1088,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
1088,8,83,1,13,0,0,0,0,0,1,0,0,0,0,1
1088,8,84,1,14,0,0,0,0,0,1,0,0,0,0,1
1088,8,85,1,15,0,0,0,0,0,1,0,0,0,0,1
1088,8,86,3,16,0,0,0,0,0,0,1,0,0,0,3
1088,8,87,3,16,1,0,0,0,0,0,1,0,1,1,3
1089,9,81,4,12,0,0,0,1,0,0,1,0,0,0,3
1089,9,82,4,12,0,1,0,1,0,0,1,0,1,1,3
1089,9,83,4,12,0,2,0,1,0,0,1,0,2,4,3
1089,9,84,4,12,0,3,0,1,0,0,1,0,3,9,3
1089,9,85,4,12,0,4,0,1,0,0,1,0,4,16,3
1089,9,86,4,12,0,5,0,1,0,0,1,0,5,25,3
1089,9,87,4,12,0,6,0,1,0,0,1,0,6,36,3
1090,9,81,4,11,0,0,0,1,0,0,1,0,0,0,3
1090,9,82,5,11,0,1,0,0,0,0,1,0,1,1,3
1090,9,83,5,11,0,1,1,0,0,0,1,0,2,4,3
1090,9,84,4,11,0,1,2,0,0,0,1,0,3,9,3
1090,9,85,4,11,0,2,2,0,0,0,1,0,4,16,3
1090,9,86,2,11,0,3,2,0,0,0,0,0,5,25,2
1090,9,87,4,11,0,3,2,0,0,0,1,0,5,25,3
1092,8,81,1,10,0,0,0,0,0,1,0,0,0,0,1
1092,8,82,1,11,0,0,0,0,0,1,0,0,0,0,1
1092,8,83,1,12,0,0,0,0,0,1,0,0,0,0,1
1092,8,84,1,13,0,0,0,0,0,1,0,0,0,0,1
1092,8,85,2,14,0,0,0,0,0,0,0,0,0,0,2
1092,8,86,2,14,0,0,0,0,0,0,0,0,0,0,2
1092,8,87,2,14,0,0,0,0,0,0,0,0,0,0,2
1093,10,81,5,10,0,0,1,0,0,0,1,0,1,1,3
1093,10,82,2,10,0,0,2,0,0,0,0,0,2,4,2
1093,10,83,2,10,0,0,2,0,0,0,0,0,2,4,2
1093,10,84,4,10,0,0,2,0,0,0,1,0,2,4,3
1093,10,85,5,10,0,1,2,0,0,0,1,0,3,9,3
1093,10,86,5,10,0,1,3,0,0,0,1,0,4,16,3
1093,10,87,5,10,0,1,4,0,0,0,1,0,5,25,3
1094,9,81,2,9,0,0,0,0,0,0,0,0,0,0,2
1094,9,82,2,9,0,0,0,0,0,0,0,0,0,0,2
1094,9,83,2,9,0,0,0,0,0,0,0,0,0,0,2
1094,9,84,4,9,0,0,0,1,0,0,1,0,0,0,3
1094,9,85,2,9,0,1,0,0,0,0,0,0,1,1,2
1094,9,86,2,9,0,1,0,0,0,0,0,0,1,1,2
1094,9,87,4,9,0,1,0,0,0,0,1,0,1,1,3
1095,7,81,1,10,0,0,0,0,0,1,0,0,0,0,1
1095,7,82,1,11,0,0,0,0,0,1,0,0,0,0,1
1095,7,83,4,12,0,0,0,1,0,0,1,0,0,0,3
1095,7,84,2,12,0,1,0,0,0,0,0,0,1,1,2
1095,7,85,2,12,0,1,0,0,0,0,0,0,1,1,2
1095,7,86,2,12,0,1,0,0,0,0,0,1,1,1,2
1096,9,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1096,9,82,1,13,0,0,0,0,0,1,0,0,0,0,1
1096,9,83,1,14,0,0,0,0,0,1,0,0,0,0,1
1096,9,84,2,15,0,0,0,0,0,0,0,0,0,0,2
1096,9,85,1,15,0,0,0,0,0,1,0,0,0,0,1
1096,9,86,3,16,0,0,0,0,0,0,1,0,0,0,3
1096,9,87,1,16,1,0,0,0,0,1,0,0,1,1,1
1097,11,81,1,14,0,0,0,0,0,1,0,0,0,0,1
1097,11,82,1,15,0,0,0,0,0,1,0,0,0,0,1
1097,11,83,1,16,0,0,0,0,0,1,0,0,0,0,1
1097,11,84,1,17,0,0,0,0,0,1,0,0,0,0,1
1097,11,85,3,18,0,0,0,0,0,0,1,0,0,0,3
1097,11,86,3,18,1,0,0,0,0,0,1,0,1,1,3
1097,11,87,3,18,2,0,0,0,0,0,1,0,2,4,3
1098,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1098,10,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1098,10,83,1,15,0,0,0,0,0,1,0,0,0,0,1
1098,10,84,1,16,0,0,0,0,0,1,0,0,0,0,1
1098,10,85,1,17,0,0,0,0,0,1,0,0,0,0,1
1098,10,86,3,18,0,0,0,0,0,0,1,0,0,0,3
1098,10,87,3,18,1,0,0,0,0,0,1,0,1,1,3
1099,9,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1099,9,82,1,13,0,0,0,0,0,1,0,0,0,0,1
1099,9,83,1,14,0,0,0,0,0,1,0,0,0,0,1
1099,9,84,1,15,0,0,0,0,0,1,0,0,0,0,1
1099,9,85,2,16,0,0,0,0,0,0,0,0,0,0,2
1099,9,86,3,16,0,0,0,0,0,0,1,0,0,0,3
1099,9,87,3,16,1,0,0,0,0,0,1,0,1,1,3
1100,11,81,4,10,0,1,2,0,0,0,1,0,3,9,3
1100,11,82,5,10,0,2,2,0,0,0,1,0,4,16,3
1100,11,83,4,10,0,2,3,0,0,0,1,0,5,25,3
1100,11,84,4,10,0,3,3,0,0,0,1,0,6,36,3
1100,11,85,3,10,0,4,3,0,0,0,1,0,7,49,3
1100,11,86,4,10,1,4,3,0,0,0,1,0,8,64,3
1100,11,87,5,10,1,5,3,0,0,0,1,0,9,81,3
1101,10,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1101,10,82,5,13,0,0,0,0,0,0,1,0,0,0,3
1101,10,83,1,13,0,0,1,0,0,1,0,0,1,1,1
1101,10,84,5,14,0,0,1,0,0,0,1,0,1,1,3
1101,10,85,3,14,0,0,2,0,0,0,1,0,2,4,3
1101,10,86,4,14,1,0,2,0,0,0,1,0,3,9,3
1101,10,87,4,14,1,1,2,0,0,0,1,0,4,16,3
1102,11,81,4,12,0,3,0,1,0,0,1,0,3,9,3
1102,11,82,4,12,0,4,0,0,0,0,1,0,4,16,3
1102,11,83,4,12,0,5,0,0,0,0,1,0,5,25,3
1102,11,84,4,12,0,6,0,0,0,0,1,0,6,36,3
1102,11,85,4,12,0,7,0,0,0,0,1,0,7,49,3
1102,11,86,4,12,0,8,0,1,0,0,1,0,8,64,3
1102,11,87,4,12,0,9,0,0,0,0,1,0,9,81,3
1103,10,81,2,8,0,0,2,0,0,0,0,0,2,4,2
1103,10,82,2,8,0,0,2,0,0,0,0,0,2,4,2
1103,10,83,4,8,0,0,2,1,0,0,1,0,2,4,3
1103,10,84,4,8,0,1,2,0,0,0,1,0,3,9,3
1103,10,85,2,8,0,2,2,0,0,0,0,0,4,16,2
1103,10,86,4,8,0,2,2,0,0,0,1,0,4,16,3
1103,10,87,4,8,0,3,2,0,0,0,1,0,5,25,3
1104,9,81,2,12,0,0,0,0,0,0,0,0,0,0,2
1104,9,82,2,12,0,0,0,0,0,0,0,0,0,0,2
1104,9,83,2,12,0,0,0,0,0,0,0,0,0,0,2
1104,9,84,5,12,0,0,0,0,0,0,1,0,0,0,3
1104,9,85,4,12,0,0,1,0,0,0,1,0,1,1,3
1104,9,86,3,12,0,1,1,0,0,0,1,0,2,4,3
1104,9,87,3,12,1,1,1,0,0,0,1,0,3,9,3
1105,9,81,4,12,0,0,0,1,0,0,1,0,0,0,3
1105,9,82,5,12,0,1,0,0,0,0,1,0,1,1,3
1105,9,83,5,12,0,1,1,0,0,0,1,0,2,4,3
1105,9,84,4,12,0,1,2,0,0,0,1,0,3,9,3
1105,9,85,4,12,0,2,2,0,0,0,1,0,4,16,3
1105,9,86,4,12,0,3,2,0,0,0,1,0,5,25,3
1105,9,87,5,12,0,4,2,0,0,0,1,0,6,36,3
1106,10,81,3,12,0,0,1,0,0,0,1,0,1,1,3
1106,10,82,3,12,1,0,1,0,0,0,1,0,2,4,3
1106,10,83,1,12,2,0,1,0,0,1,0,0,3,9,1
1106,10,84,1,13,2,0,1,0,0,1,0,0,3,9,1
1106,10,85,2,14,2,0,1,0,0,0,0,0,3,9,2
1106,10,86,3,14,2,0,1,0,0,0,1,0,3,9,3
1106,10,87,3,14,3,0,1,1,0,0,1,0,4,16,3
1107,9,81,2,11,0,1,0,0,0,0,0,0,1,1,2
1107,9,82,4,11,0,1,0,0,0,0,1,0,1,1,3
1107,9,83,3,11,0,2,0,0,0,0,1,0,2,4,3
1107,9,84,2,11,1,2,0,0,0,0,0,0,3,9,2
1107,9,85,4,11,1,2,0,0,0,0,1,0,3,9,3
1107,9,86,3,11,1,3,0,0,0,0,1,0,4,16,3
1107,9,87,3,11,2,3,0,0,0,0,1,0,5,25,3
1108,11,81,3,11,1,0,0,0,0,0,1,0,1,1,3
1108,11,82,3,11,2,0,0,1,0,0,1,0,2,4,3
1108,11,83,2,11,3,0,0,0,0,0,0,0,3,9,2
1108,11,84,1,11,3,0,0,0,0,1,0,0,3,9,1
1108,11,85,1,12,3,0,0,0,0,1,0,0,3,9,1
1108,11,86,1,13,3,0,0,0,0,1,0,0,3,9,1
1108,11,87,3,14,3,0,0,0,0,0,1,0,3,9,3
1109,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1109,10,82,2,14,0,0,0,0,0,0,0,0,0,0,2
1109,10,83,2,14,0,0,0,0,0,0,0,0,0,0,2
1109,10,84,2,14,0,0,0,0,0,0,0,0,0,0,2
1109,10,85,2,14,0,0,0,0,0,0,0,0,0,0,2
1109,10,86,2,14,0,0,0,0,0,0,0,1,0,0,2
1110,10,81,1,13,1,0,0,0,0,1,0,0,1,1,1
1110,10,82,1,14,1,0,0,0,0,1,0,0,1,1,1
1110,10,83,2,15,1,0,0,0,0,0,0,0,1,1,2
1110,10,84,1,15,1,0,0,0,0,1,0,0,1,1,1
1110,10,85,3,16,1,0,0,0,0,0,1,0,1,1,3
1110,10,86,5,16,2,0,0,0,0,0,1,0,2,4,3
1110,10,87,5,16,2,0,1,0,0,0,1,0,3,9,3
1113,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1113,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
1113,8,83,1,13,0,0,0,0,0,1,0,0,0,0,1
1113,8,84,1,14,0,0,0,0,0,1,0,0,0,0,1
1113,8,85,1,15,0,0,0,0,0,1,0,0,0,0,1
1113,8,86,3,16,0,0,0,0,0,0,1,0,0,0,3
